dates,AAPL,MSFT,AMZN,GOOG,FB,TSLA,GOOGL,NVDA,PYPL,ADBE,CMCSA,NFLX,INTC,CSCO,PEP,AVGO,TMUS,TXN,COST,QCOM,AMGN
17/03/2020,63.215,146.57,1807.84,1119.8,149.42,86.04,1118.06,217.27,97.87,311.81,38.22,319.75,50.08,35.5,127.72,199.51,78.2051,106.15,306.99,68.86,207.8
18/03/2020,61.668,140.4,1830,1096.8,146.96,72.244,1091.19,202.82,91.46,294.61,35.68,315.47,47.61,37.12,120.92,167.87,74.1826,100,307.5,61.19,204.88
19/03/2020,61.195,142.71,1880.93,1115.29,153.13,85.528,1111.67,212.97,93.69,307.51,35.94,332.03,45.94,37.71,117.34,194.45,79.3031,101.57,305.22,65,198.76
20/03/2020,57.31,137.35,1846.09,1072.32,149.73,85.506,1068.21,205.75,86.68,295.34,33.37,332.83,45.83,35.6,103.93,192.22,74.4122,97.6,290.42,60.91,188.25
21/03/2020,57.31,137.35,1846.09,1072.32,149.73,85.506,1068.21,205.75,86.68,295.34,33.37,332.83,45.83,35.6,103.93,192.22,74.4122,97.6,290.42,60.91,188.25
22/03/2020,57.31,137.35,1846.09,1072.32,149.73,85.506,1068.21,205.75,86.68,295.34,33.37,332.83,45.83,35.6,103.93,192.22,74.4122,97.6,290.42,60.91,188.25
23/03/2020,56.093,135.98,1902.83,1056.62,148.1,86.858,1054.13,212.69,85.26,307.27,34.17,360.27,49.58,34.6,105.18,193.47,75.56,98.44,285.53,62.53,185.93
24/03/2020,61.72,148.34,1940.1,1134.46,160.98,101,1130.01,249.18,97.29,310,34.64,357.32,52.4,38.6,113.84,212.76,78.5046,105.36,284.94,65.46,202.34
25/03/2020,61.38,146.92,1885.84,1102.49,156.21,107.85,1101.62,245.62,95.71,305.91,33.57,342.39,51.26,37.67,112.5,217.55,79.0236,99.16,280.86,63.08,193.14
26/03/2020,64.61,156.11,1955.49,1161.75,163.34,105.632,1162.92,257.24,100.63,322.67,36.74,362.99,55.54,40.58,120.26,243.17,84.4735,107.76,292.3,68.98,198.49
27/03/2020,61.935,149.7,1900.1,1110.71,156.79,102.872,1110.26,252.73,93.48,305.83,34.57,357.12,52.37,38.82,120.46,230.69,81.5689,100.5,284.33,66.59,198.27
28/03/2020,61.935,149.7,1900.1,1110.71,156.79,102.872,1110.26,252.73,93.48,305.83,34.57,357.12,52.37,38.82,120.46,230.69,81.5689,100.5,284.33,66.59,198.27
29/03/2020,61.935,149.7,1900.1,1110.71,156.79,102.872,1110.26,252.73,93.48,305.83,34.57,357.12,52.37,38.82,120.46,230.69,81.5689,100.5,284.33,66.59,198.27
30/03/2020,63.703,160.23,1963.95,1146.82,165.95,100.426,1146.31,265.59,97.03,318.39,35.49,370.96,55.49,40.32,125.48,240.11,82.9663,102.02,291.12,69.03,208.48
31/03/2020,63.573,157.71,1949.72,1162.81,166.8,104.8,1161.95,263.6,95.74,318.24,34.38,375.5,54.12,39.31,120.1,237.1,83.7449,99.93,285.13,67.65,202.73
01/04/2020,60.228,152.11,1907.7,1105.62,159.6,96.312,1102.1,243.07,91.38,301.21,32.42,364.08,51.88,38.33,118.12,223.63,84.9726,96.89,286.78,65.9,197.81
02/04/2020,61.233,155.26,1918.83,1120.84,158.19,90.894,1117.03,255.47,93.52,303.96,34.37,370.08,54.35,39.8,123.86,237.06,84.2539,102.02,291.48,68.02,208.88
03/04/2020,60.353,153.83,1906.59,1097.88,154.18,96.002,1092.7,243.91,92.39,293.61,33.95,361.76,54.13,39.06,124.59,234.26,81.8284,99.98,288.65,65.23,205.41
04/04/2020,60.353,153.83,1906.59,1097.88,154.18,96.002,1092.7,243.91,92.39,293.61,33.95,361.76,54.13,39.06,124.59,234.26,81.8284,99.98,288.65,65.23,205.41
05/04/2020,60.353,153.83,1906.59,1097.88,154.18,96.002,1092.7,243.91,92.39,293.61,33.95,361.76,54.13,39.06,124.59,234.26,81.8284,99.98,288.65,65.23,205.41
06/04/2020,65.618,165.27,1997.59,1186.92,165.55,103.248,1183.19,268.4,101.67,319.13,36.23,379.96,58.43,41.43,131.16,252.44,85.9308,108.96,305.12,70.95,211.58
07/04/2020,64.858,163.49,2011.6,1186.51,168.83,109.09,1182.56,259.03,100.28,308.93,36.94,372.28,58.4,40.64,130.48,253.27,86.35,106.26,303.63,72.73,208.78
08/04/2020,66.518,165.13,2043,1210.28,174.28,109.768,1207,266.95,105.06,317.18,37.68,371.12,58.98,41.74,132.61,261.1,86.6894,110.17,305.97,73.33,219.19
09/04/2020,66.998,165.14,2042.76,1211.45,175.19,114.6,1206.57,262.95,105.84,318.7,38,370.72,57.14,41.2,133.63,254.3,85.7412,107.69,300.01,71.58,218.21
10/04/2020,66.998,165.14,2042.76,1211.45,175.19,114.6,1206.57,262.95,105.84,318.7,38,370.72,57.14,41.2,133.63,254.3,85.7412,107.69,300.01,71.58,218.21
11/04/2020,66.998,165.14,2042.76,1211.45,175.19,114.6,1206.57,262.95,105.84,318.7,38,370.72,57.14,41.2,133.63,254.3,85.7412,107.69,300.01,71.58,218.21
12/04/2020,66.998,165.14,2042.76,1211.45,175.19,114.6,1206.57,262.95,105.84,318.7,38,370.72,57.14,41.2,133.63,254.3,85.7412,107.69,300.01,71.58,218.21
13/04/2020,68.313,165.51,2168.87,1217.56,174.79,130.19,1210.41,269.85,105.98,320.65,37.19,396.72,58.7,41.22,130.89,259.92,86.0107,107.67,299.62,73.3,218.27
14/04/2020,71.763,173.7,2283.32,1269.23,178.17,141.978,1265.23,283.95,109.785,340.765,38.52,413.55,60.66,42.78,138.4,267.63,89.4543,110.95,314.14,77.55,226.8
15/04/2020,71.108,171.88,2307.68,1262.47,176.97,145.966,1257.3,280.84,107.95,332.55,37.16,426.75,58.87,41.52,135.03,257.44,88.3763,107.98,310.27,75.99,221.8
16/04/2020,71.673,177.04,2408.19,1263.47,176.25,149.042,1257.43,294.7,108.31,342.7,37.83,439.17,60.79,41.5,135.64,258.29,90.1031,111.39,321.56,76.85,230.9
17/04/2020,70.7,178.6,2375,1283.25,179.24,150.778,1279,292.32,111.85,344.11,38.08,422.96,60.36,42.48,137.55,265.88,90.8218,113.55,317.92,76.17,234.97
18/04/2020,70.7,178.6,2375,1283.25,179.24,150.778,1279,292.32,111.85,344.11,38.08,422.96,60.36,42.48,137.55,265.88,90.8218,113.55,317.92,76.17,234.97
19/04/2020,70.7,178.6,2375,1283.25,179.24,150.778,1279,292.32,111.85,344.11,38.08,422.96,60.36,42.48,137.55,265.88,90.8218,113.55,317.92,76.17,234.97
20/04/2020,69.233,175.06,2393.61,1266.61,178.24,149.272,1261.15,287.05,112.17,344.88,37.21,437.49,59.18,42.54,134.55,258.28,89.7737,111.53,312.08,74.31,236.6
21/04/2020,67.093,167.82,2328.12,1216.34,170.8,137.344,1212.16,269.51,107.54,328.99,35.71,433.83,56.36,40.55,130.94,247.65,87.0587,106.84,301.33,71.84,230.75
22/04/2020,69.025,173.52,2363.49,1263.21,182.28,146.422,1258.41,286.15,115.19,336.77,35.73,421.42,60.1,41.76,132.62,259.97,89.9933,111.98,309.42,74.68,229.29
23/04/2020,68.757,171.42,2399.45,1276.31,185.13,141.126,1271.17,284.01,115.24,335.37,36.09,426.7,59.04,41.62,130.26,258.93,90.173,110.46,305.4,73.81,232.49
24/04/2020,70.743,174.55,2410.22,1279.31,190.07,145.03,1276.6,289.59,120.18,344.1,37.16,424.99,59.26,42.52,134.36,264.81,90.6321,113.93,310.55,76.04,236.28
25/04/2020,70.743,174.55,2410.22,1279.31,190.07,145.03,1276.6,289.59,120.18,344.1,37.16,424.99,59.26,42.52,134.36,264.81,90.6321,113.93,310.55,76.04,236.28
26/04/2020,70.743,174.55,2410.22,1279.31,190.07,145.03,1276.6,289.59,120.18,344.1,37.16,424.99,59.26,42.52,134.36,264.81,90.6321,113.93,310.55,76.04,236.28
27/04/2020,70.793,174.05,2376,1275.88,187.5,159.75,1270.86,297.08,120.53,348.5,38.21,421.38,59.47,43.06,134.46,268.45,90.7419,115.78,308.78,75.98,242.43
28/04/2020,69.645,169.81,2314.08,1233.67,182.91,153.824,1232.59,291.36,116.14,333.45,38.08,403.83,58.75,42.49,136.32,264.73,87.7774,114.24,304.95,75.29,237.67
29/04/2020,71.933,177.43,2372.71,1341.48,194.19,160.102,1342.18,298.46,123.58,349.17,39,411.89,61.8,43.34,133.36,276.02,89.1449,119.4,307.09,78.97,235.69
30/04/2020,73.45,179.21,2474,1348.66,204.71,156.376,1346.7,292.28,123,353.64,37.63,419.85,59.98,42.38,132.29,271.62,87.6377,116.07,303,78.67,239.22
01/05/2020,72.268,174.57,2286.04,1320.61,202.27,140.264,1317.32,282.78,120.61,343.84,36.98,415.27,57.47,40.92,130.14,259.7,86.0406,109.71,301.92,75.64,230.98
02/05/2020,72.268,174.57,2286.04,1320.61,202.27,140.264,1317.32,282.78,120.61,343.84,36.98,415.27,57.47,40.92,130.14,259.7,86.0406,109.71,301.92,75.64,230.98
03/05/2020,72.268,174.57,2286.04,1320.61,202.27,140.264,1317.32,282.78,120.61,343.84,36.98,415.27,57.47,40.92,130.14,259.7,86.0406,109.71,301.92,75.64,230.98
04/05/2020,73.29,178.84,2315.99,1326.8,205.26,152.238,1322.9,291.285,123.66,349.11,36.215,428.15,57.99,41.35,130.92,262.26,88.7955,110.5,304.49,75.68,230.91
05/05/2020,74.39,180.76,2317.8,1351.11,207.07,153.642,1349.02,293.74,125.43,356.13,36.05,424.68,58.75,41.46,131.67,264.87,88.8055,111.54,307.92,77.63,236.36
06/05/2020,75.158,182.54,2351.26,1347.3,208.47,156.516,1345.43,297.79,128.31,362.52,35.14,434.26,59.18,41.15,130.78,264.18,86.4299,112.42,308.89,78.87,236.59
07/05/2020,75.935,183.6,2367.61,1372.56,211.26,156.008,1369.28,304.87,146.29,366.78,35.58,436.53,59.17,41.37,131.55,267.75,95.1138,113.65,305,78.83,233.33
08/05/2020,77.533,184.68,2379.61,1388.37,212.35,163.884,1384.34,312.5,144.96,367.51,36.535,435.55,59.67,42.99,134.23,275.03,98.3378,115,305.94,80.56,234.82
09/05/2020,77.533,184.68,2379.61,1388.37,212.35,163.884,1384.34,312.5,144.96,367.51,36.535,435.55,59.67,42.99,134.23,275.03,98.3378,115,305.94,80.56,234.82
10/05/2020,77.533,184.68,2379.61,1388.37,212.35,163.884,1384.34,312.5,144.96,367.51,36.535,435.55,59.67,42.99,134.23,275.03,98.3378,115,305.94,80.56,234.82
11/05/2020,78.753,186.74,2409,1403.26,213.18,162.258,1403.59,322.62,143.96,371.42,36.16,440.52,60.13,43.32,134.38,275.4,96.5412,114.88,310.33,80.48,242.74
12/05/2020,77.853,182.51,2356.95,1375.74,210.1,161.882,1375.18,312.1,141.03,365.1,35.35,431.82,58.39,43.22,132.94,268.45,94.4351,111.69,304.84,78.42,237.21
13/05/2020,76.913,179.75,2367.92,1349.33,205.1,158.192,1348.33,311.2,143.73,358.56,34.97,438.27,57.74,41.95,132.96,263.15,92.6084,109.07,302.14,78,236.83
14/05/2020,77.385,180.53,2388.85,1356.13,206.81,160.666,1356.86,321.22,144.41,355.39,35.76,441.95,59.08,43.85,133.08,266.6,94.7345,110.35,299.74,79.87,237.98
15/05/2020,76.928,183.16,2409.78,1373.19,210.88,159.834,1373.06,339.63,145.51,365.3,35.92,454.19,58.28,44.27,135.95,260.41,97.1401,108.24,299.21,75.77,240.2
16/05/2020,76.928,183.16,2409.78,1373.19,210.88,159.834,1373.06,339.63,145.51,365.3,35.92,454.19,58.28,44.27,135.95,260.41,97.1401,108.24,299.21,75.77,240.2
17/05/2020,76.928,183.16,2409.78,1373.19,210.88,159.834,1373.06,339.63,145.51,365.3,35.92,454.19,58.28,44.27,135.95,260.41,97.1401,108.24,299.21,75.77,240.2
18/05/2020,78.74,184.91,2426.26,1383.94,213.19,162.726,1385.18,350.01,146.24,367.97,38.09,452.58,59.92,45.06,135.52,273.53,101.7066,114.42,302.76,79.94,233.19
19/05/2020,78.285,183.63,2449.33,1373.485,216.88,161.602,1374.4,352.22,145.39,372.2,38.21,451.04,60.29,44.605,131.73,271.95,98.4177,112.68,304.63,78.09,227.43
20/05/2020,79.808,185.66,2497.94,1406.72,229.97,163.112,1409.16,358.8,150.94,383.63,39.17,447.67,63.1,45.44,131.26,278.68,97.9585,117.48,304.91,80.63,227.87
21/05/2020,79.213,183.43,2446.74,1402.8,231.39,165.52,1406.75,351.01,148.22,382.17,38.95,436.25,61.98,44.64,130.21,274.8,94.2155,113.46,301.97,78,224.78
22/05/2020,79.723,183.51,2436.88,1410.42,234.91,163.376,1413.24,361.05,150.86,385.26,38.74,429.32,62.255,44.9,130.48,276.65,95.6229,113.43,302.43,78.7,226.43
23/05/2020,79.723,183.51,2436.88,1410.42,234.91,163.376,1413.24,361.05,150.86,385.26,38.74,429.32,62.255,44.9,130.48,276.65,95.6229,113.43,302.43,78.7,226.43
24/05/2020,79.723,183.51,2436.88,1410.42,234.91,163.376,1413.24,361.05,150.86,385.26,38.74,429.32,62.255,44.9,130.48,276.65,95.6229,113.43,302.43,78.7,226.43
25/05/2020,79.723,183.51,2436.88,1410.42,234.91,163.376,1413.24,361.05,150.86,385.26,38.74,429.32,62.255,44.9,130.48,276.65,95.6229,113.43,302.43,78.7,226.43
26/05/2020,79.183,181.57,2421.86,1417.02,232.2,163.774,1421.37,348.71,147,376.63,39.52,414.77,62.34,44.84,129.75,282.02,95.3933,115.73,304.8,78.02,222.4
27/05/2020,79.528,181.81,2410.39,1417.84,229.14,164.046,1420.28,341.01,145.96,375.17,39.93,419.89,63.56,45.96,130.81,287.59,97.0203,117.82,306.01,79.29,224.81
28/05/2020,79.563,181.4,2401.1,1416.73,225.46,161.162,1418.24,339.48,148.79,379.83,39.55,413.44,61.7,45.595,132.29,283.14,99.0365,115.87,309.56,78.11,224.13
29/05/2020,79.485,183.25,2442.37,1428.92,225.09,167,1433.52,355.02,155.01,386.6,39.6,419.73,62.93,47.82,131.55,291.27,99.855,118.74,308.47,80.88,229.7
30/05/2020,79.485,183.25,2442.37,1428.92,225.09,167,1433.52,355.02,155.01,386.6,39.6,419.73,62.93,47.82,131.55,291.27,99.855,118.74,308.47,80.88,229.7
31/05/2020,79.485,183.25,2442.37,1428.92,225.09,167,1433.52,355.02,155.01,386.6,39.6,419.73,62.93,47.82,131.55,291.27,99.855,118.74,308.47,80.88,229.7
01/06/2020,80.463,182.83,2471.04,1431.82,231.91,179.62,1434.87,352.25,154.53,389.68,40.18,425.92,61.86,46.3,132.99,289.99,99.5157,117.86,308.29,79.73,226.91
02/06/2020,80.835,184.91,2472.41,1439.22,232.72,176.312,1442.31,353.01,157.49,390.44,40.78,427.31,62.12,46.89,132.63,298.06,100.2243,122.67,307.09,84.63,223.72
03/06/2020,81.28,185.36,2478.4,1436.38,230.16,176.592,1439.25,350.78,156.78,389.92,41.3,421.97,61.93,46.94,132.82,309.53,101.0229,127.21,306.64,84.11,221
04/06/2020,80.58,182.92,2460.6,1412.18,226.29,172.876,1414.3,350.66,154.6,385.8,41.29,414.33,62.97,46.86,130.57,308.89,99.9848,128.58,310.75,86.04,220.88
05/06/2020,82.875,187.2,2483,1438.39,230.77,177.132,1440.02,356.8,156,392.9,42.09,419.6,64.34,47.83,132.44,317.08,100.943,131.44,312.04,88.55,225.67
06/06/2020,82.875,187.2,2483,1438.39,230.77,177.132,1440.02,356.8,156,392.9,42.09,419.6,64.34,47.83,132.44,317.08,100.943,131.44,312.04,88.55,225.67
07/06/2020,82.875,187.2,2483,1438.39,230.77,177.132,1440.02,356.8,156,392.9,42.09,419.6,64.34,47.83,132.44,317.08,100.943,131.44,312.04,88.55,225.67
08/06/2020,83.365,188.36,2524.06,1446.61,231.4,189.984,1448.04,352.2,156.09,397.78,43.12,419.49,63.67,48.13,132.21,317.52,104.2669,132.86,307.19,91.37,225.75
09/06/2020,85.998,189.8,2600.86,1456.16,238.67,188.134,1452.08,361.84,156.86,397.16,42.15,434.05,63.04,48.05,132.97,315.32,102.9992,132.12,305.55,89.75,224.9
10/06/2020,88.21,196.84,2647.45,1465.85,236.73,205.01,1464.7,374.67,159.91,406.82,41.36,434.48,63.87,47.42,134.13,315.04,105.5944,131.4,307.33,91.01,227.12
11/06/2020,83.975,186.27,2557.96,1403.84,224.43,194.568,1401.9,351.85,153.04,387.67,39.25,425.56,59.7,43.67,127.84,293.75,100.7035,124.61,300.83,84.02,218.9
12/06/2020,84.7,187.74,2545.02,1413.18,228.58,187.056,1412.92,357.3,155.26,406.54,39.46,418.07,59.33,45.07,129,300.25,102.1208,123.97,298.7,85.24,217.9
13/06/2020,84.7,187.74,2545.02,1413.18,228.58,187.056,1412.92,357.3,155.26,406.54,39.46,418.07,59.33,45.07,129,300.25,102.1208,123.97,298.7,85.24,217.9
14/06/2020,84.7,187.74,2545.02,1413.18,228.58,187.056,1412.92,357.3,155.26,406.54,39.46,418.07,59.33,45.07,129,300.25,102.1208,123.97,298.7,85.24,217.9
15/06/2020,85.748,188.94,2572.68,1419.85,232.5,198.18,1420.74,366.95,157.55,401.34,39.83,425.5,60.1,45.35,130.48,304.09,104.4864,124.23,297.18,86.39,219.78
16/06/2020,88.02,193.57,2615.27,1442.72,235.65,196.426,1446.47,362.74,161.22,411.67,39.75,436.13,60.4,46.48,131.67,310.72,102.6998,126.11,301.36,89.52,226.87
17/06/2020,87.897,194.24,2640.98,1451.12,235.53,198.358,1452.54,369.44,163.83,413.49,39.22,447.77,60.49,46.17,131.76,313.44,102.4402,126.22,299.61,89.94,225.97
18/06/2020,87.933,196.32,2653.98,1435.96,235.94,200.792,1434.12,368.72,168.05,420.46,39.44,449.87,60.08,45.83,132.78,318.71,106.1933,125.98,299.57,89.92,230.32
19/06/2020,87.43,195.15,2675.01,1431.72,238.79,200.18,1424.64,370.45,164.36,428.01,39.1,453.72,59.62,45.32,131.28,302.77,106.7023,124.885,299.9,88.81,238.7
20/06/2020,87.43,195.15,2675.01,1431.72,238.79,200.18,1424.64,370.45,164.36,428.01,39.1,453.72,59.62,45.32,131.28,302.77,106.7023,124.885,299.9,88.81,238.7
21/06/2020,87.43,195.15,2675.01,1431.72,238.79,200.18,1424.64,370.45,164.36,428.01,39.1,453.72,59.62,45.32,131.28,302.77,106.7023,124.885,299.9,88.81,238.7
22/06/2020,89.718,200.57,2713.82,1451.86,239.22,198.864,1450.66,381.07,170.26,438.64,38.44,468.04,60.09,45.16,131.05,313.54,106.4029,125.23,300.45,89.13,234.19
23/06/2020,91.632,201.91,2764.41,1464.41,242.24,200.356,1463.98,378,172.79,440.55,39.2,466.26,59.92,45.47,131.36,311.3,106.9619,126.62,301.29,89.35,235.75
24/06/2020,90.015,197.84,2734.4,1431.97,234.02,192.17,1432.7,369.42,168,431.68,38.56,457.85,59.09,44.75,129.56,306.97,108.43,123.99,298.02,89.14,232.51
25/06/2020,91.21,200.34,2754.58,1441.33,235.68,197.196,1441.1,379.6,172.5,436.95,38.57,465.91,58.51,45.22,131.41,308.85,110.19,125.06,300.53,88.96,235.11
26/06/2020,88.408,196.33,2692.87,1359.9,216.08,191.948,1362.54,366.2,170.87,426.92,38.65,443.4,57.5,46.31,128.93,307.41,105.2,123.37,296.56,88.02,232.84
27/06/2020,88.408,196.33,2692.87,1359.9,216.08,191.948,1362.54,366.2,170.87,426.92,38.65,443.4,57.5,46.31,128.93,307.41,105.2,123.37,296.56,88.02,232.84
28/06/2020,88.408,196.33,2692.87,1359.9,216.08,191.948,1362.54,366.2,170.87,426.92,38.65,443.4,57.5,46.31,128.93,307.41,105.2,123.37,296.56,88.02,232.84
29/06/2020,90.445,198.44,2680.38,1394.97,220.64,201.87,1397.17,368,168.35,424.2,38.94,447.24,58.27,46.15,131.08,309.78,105.96,124.77,301.59,89.01,231.56
30/06/2020,91.2,203.51,2758.82,1413.61,227.07,215.962,1418.05,379.91,174.23,435.31,38.98,455.04,59.83,46.64,132.26,315.61,104.15,126.97,303.21,91.21,235.86
01/07/2020,91.028,204.7,2878.7,1438.04,237.55,223.926,1442,381.2,177.43,439.81,39.7,485.64,58.81,46.06,132.36,312.73,106.13,124.8,304.75,89.78,255.12
02/07/2020,91.028,206.26,2890.3,1464.7,233.42,241.732,1469.93,384.49,177.21,442.95,39.25,476.89,59.13,45.63,132.85,315.47,106.01,125.81,305.74,91.87,258.24
03/07/2020,91.028,206.26,2890.3,1464.7,233.42,241.732,1469.93,384.49,177.21,442.95,39.25,476.89,59.13,45.63,132.85,315.47,106.01,125.81,305.74,91.87,258.24
04/07/2020,91.028,206.26,2890.3,1464.7,233.42,241.732,1469.93,384.49,177.21,442.95,39.25,476.89,59.13,45.63,132.85,315.47,106.01,125.81,305.74,91.87,258.24
05/07/2020,91.028,206.26,2890.3,1464.7,233.42,241.732,1469.93,384.49,177.21,442.95,39.25,476.89,59.13,45.63,132.85,315.47,106.01,125.81,305.74,91.87,258.24
06/07/2020,93.463,210.7,3057.04,1495.7,240.28,274.316,1499.65,393.57,176.18,452.59,40.33,493.81,59.54,46.42,133.3,318.79,106.78,129.53,311.49,92.92,256.25
07/07/2020,93.173,208.25,3000.12,1485.18,240.86,277.972,1489.92,394.87,177.28,449.36,40.07,493.16,58.31,45.63,133.57,313.12,105.8,128.6,316.23,92.14,253.15
08/07/2020,95.343,212.83,3081.11,1496,243.58,273.176,1503.6,408.64,181.57,457.68,39.74,502.78,58.61,45.81,134.22,319.57,106.61,129.26,316.32,93.53,251.59
09/07/2020,95.683,214.32,3182.63,1510.99,244.5,278.856,1518.66,420.36,183.23,460.84,39.29,507.76,58.42,46.7,132.71,321.5,106.17,130.43,325.54,93.25,251.66
10/07/2020,95.92,213.67,3200,1541.74,245.07,308.93,1539.01,419.17,178.4,466.2,40.51,548.73,59.53,46.66,134.46,319.44,107.05,130.53,326.23,92.51,249.04
11/07/2020,95.92,213.67,3200,1541.74,245.07,308.93,1539.01,419.17,178.4,466.2,40.51,548.73,59.53,46.66,134.46,319.44,107.05,130.53,326.23,92.51,249.04
12/07/2020,95.92,213.67,3200,1541.74,245.07,308.93,1539.01,419.17,178.4,466.2,40.51,548.73,59.53,46.66,134.46,319.44,107.05,130.53,326.23,92.51,249.04
13/07/2020,95.478,207.07,3104,1511.34,239,299.412,1512.23,402.09,171.51,442.47,40.54,525.5,58.58,45.93,134.91,311.31,104.52,128.82,322.92,91.33,250.04
14/07/2020,97.058,208.35,3084,1520.58,239.73,303.36,1520.86,415.08,172.3,433.78,41.18,524.88,58.98,46.26,135.52,315.08,105.39,131.89,328,92.38,253.09
15/07/2020,97.725,208.04,3008.87,1513.64,240.28,309.202,1516.88,409.09,172.06,433.01,41.96,523.26,59.03,46.4,133.69,313.78,104.92,132.15,326.7,92.55,253.31
16/07/2020,96.522,203.92,2999.9,1518,240.93,300.128,1514.92,405.39,169.81,426.29,42.14,527.39,59.14,45.78,133.88,311.34,104.49,132.18,326.27,91.2,255.2
17/07/2020,96.328,202.88,2961.97,1515.55,242.03,300.168,1516.85,408.06,173.92,432.42,42.18,492.99,60,46.75,134.66,312.71,105.35,133.89,324.79,92.23,258.46
18/07/2020,96.328,202.88,2961.97,1515.55,242.03,300.168,1516.85,408.06,173.92,432.42,42.18,492.99,60,46.75,134.66,312.71,105.35,133.89,324.79,92.23,258.46
19/07/2020,96.328,202.88,2961.97,1515.55,242.03,300.168,1516.85,408.06,173.92,432.42,42.18,492.99,60,46.75,134.66,312.71,105.35,133.89,324.79,92.23,258.46
20/07/2020,98.358,211.6,3196.84,1565.72,245.42,328.6,1563.84,420.43,178.82,455.27,41.95,502.41,61.15,46.97,133.11,317.13,106.14,136.58,326.51,93.17,260.95
21/07/2020,97,208.75,3138.29,1558.42,241.75,313.672,1555.92,413.14,175.58,444.28,42.57,490.1,60.7,47.02,134.43,314.34,105.58,135.48,327.74,92.31,257.91
22/07/2020,97.272,211.75,3099.91,1568.49,239.87,318.466,1564.85,417.55,178.42,445.05,42.57,489.82,61.05,46.9,136.01,313.8,104.93,132.53,328.3,92.6,256.98
23/07/2020,92.845,202.54,2986.55,1515.68,232.6,302.614,1516.75,405.19,173.86,431.74,42.49,477.58,60.4,47.41,137.08,309.67,104.51,129.04,326.11,89.67,252.24
24/07/2020,92.615,201.3,3008.91,1511.87,230.71,283.4,1508.21,407.78,172.56,430.31,43.35,480.45,50.59,46.4,136.06,305.79,104.93,129.63,325.78,88.89,247.98
25/07/2020,92.615,201.3,3008.91,1511.87,230.71,283.4,1508.21,407.78,172.56,430.31,43.35,480.45,50.59,46.4,136.06,305.79,104.93,129.63,325.78,88.89,247.98
26/07/2020,92.615,201.3,3008.91,1511.87,230.71,283.4,1508.21,407.78,172.56,430.31,43.35,480.45,50.59,46.4,136.06,305.79,104.93,129.63,325.78,88.89,247.98
27/07/2020,94.81,203.85,3055.21,1530.2,233.5,307.92,1529.43,416.86,177.98,437.1,43.56,495.65,49.57,47.19,137.67,312.68,105.62,132.12,327.6,92.7,253.65
28/07/2020,93.253,202.02,3000.33,1500.34,230.12,295.298,1503.65,408.62,176.27,432.26,43.21,488.51,49.24,46.28,137.38,307.35,104.52,130.13,327.57,91.45,255.27
29/07/2020,95.04,204.06,3033.53,1522.02,233.29,299.822,1523.51,418.62,184.6,436.3,43.9,484.48,48.07,46.71,137.93,308.85,105.78,131.64,326.14,93.03,248.85
30/07/2020,96.19,203.9,3051.88,1531.45,234.5,297.498,1538.37,424.56,192.51,438.88,43.67,485.8,47.99,46.44,137.69,312.1,105.48,128.89,324.82,107.19,246.14
31/07/2020,106.26,205.01,3164.68,1482.96,253.67,286.152,1487.95,424.59,196.07,444.32,42.8,488.88,47.73,47.1,137.66,316.75,107.38,127.55,325.53,105.61,244.67
01/08/2020,106.26,205.01,3164.68,1482.96,253.67,286.152,1487.95,424.59,196.07,444.32,42.8,488.88,47.73,47.1,137.66,316.75,107.38,127.55,325.53,105.61,244.67
02/08/2020,106.26,205.01,3164.68,1482.96,253.67,286.152,1487.95,424.59,196.07,444.32,42.8,488.88,47.73,47.1,137.66,316.75,107.38,127.55,325.53,105.61,244.67
03/08/2020,108.938,216.54,3111.89,1474.45,251.96,297,1482.76,440.41,197.07,447.97,42.88,498.62,48.3,47.16,136.7,321.23,106.88,129.32,329.32,109.59,247.36
04/08/2020,109.665,213.29,3138.83,1464.97,249.83,297.4,1473.3,449.11,197.33,446.92,43.21,509.64,49.13,47.67,137.47,328.39,108.39,132.23,339.79,110.95,243.59
05/08/2020,110.063,212.94,3205.03,1473.61,249.12,297.004,1479.09,451.47,202.91,449.51,42.29,502.11,48.92,47.33,136.25,329.54,107.9,132.7,339.97,111.39,241.47
06/08/2020,113.903,216.35,3225,1500.1,265.28,297.916,1504.95,453.42,204.09,464.11,42.87,509.08,48.57,47.77,135.86,329.16,108.1,133.74,343.31,111.06,241.55
07/08/2020,111.113,212.48,3167.46,1494.49,268.44,290.542,1498.37,447.98,198.63,449.57,42.81,494.73,48.03,47.43,136.74,325.93,115.09,133.56,340.91,108.25,240.69
08/08/2020,111.113,212.48,3167.46,1494.49,268.44,290.542,1498.37,447.98,198.63,449.57,42.81,494.73,48.03,47.43,136.74,325.93,115.09,133.56,340.91,108.25,240.69
09/08/2020,111.113,212.48,3167.46,1494.49,268.44,290.542,1498.37,447.98,198.63,449.57,42.81,494.73,48.03,47.43,136.74,325.93,115.09,133.56,340.91,108.25,240.69
10/08/2020,112.728,208.25,3148.16,1496.1,263,283.714,1496.82,446.6,193.32,443.29,43.02,483.38,49.22,47.73,135.98,327.36,116.07,135.41,340,106.36,238.17
11/08/2020,109.375,203.38,3080.67,1480.32,256.13,274.878,1480.54,434,189.03,435.23,42.99,466.93,48.19,47.19,135.12,324.03,113.59,136.04,332.43,108.83,234.65
